newspaper_id	time_str	original_title	n_original_body_lines	hash	time_ut	original_lang	url
adaderanasinhalalk	2024-02-13 13:42:00	විදුලිබල මණ්ඩලය පොලිය ගෙවීමට එකඟ වෙයි	8	af59680d	1707811920.0	si	http://sinhala.adaderana.lk/news/193329
adalk	2024-02-13 13:38:08	කුමන මැතිවරණයක් තිබුණත් පොහොට්ටුව දිනවනවා	5	698b6ff4	1707811688.0	si	https://www.ada.lk/breaking_news/කුමන-මැතිවරණයක්-තිබුණත්-පොහොට්ටුව-දිනවනවා/11-408056
adaderanalk	2024-02-13 13:35:00	Sri Lanka declared UN World Restoration Flagship for efforts to restore mangrove ecosystems	10	08120926	1707811500.0	en	https://www.adaderana.lk/news/97225/sri-lanka-declared-un-world-restoration-flagship-for-efforts-to-restore-mangroveecosystems
adaderanasinhalalk	2024-02-13 13:29:00	ශ්‍රී ලංකාවට සුවිශේෂී ජයග්‍රහණයක්	13	cc595730	1707811140.0	si	http://sinhala.adaderana.lk/news/193328
adaderanasinhalalk	2024-02-13 13:17:00	මාතර පාස්පෝට් කාර්යාලය අසල උණුසුම් තත්ත්වයක්	10	5e95cf69	1707810420.0	si	http://sinhala.adaderana.lk/news/193327
adaderanasinhalalk	2024-02-13 13:10:00	TikTok සමග එක්වූ බයිඩන්	4	b3199fa8	1707810000.0	si	http://sinhala.adaderana.lk/news/193326
adaderanasinhalalk	2024-02-13 13:08:00	NMRA තවත් අධ්‍යක්ෂවරු දෙදෙනෙක් ඉල්ලා අස්වෙයි	3	98299eca	1707809880.0	si	http://sinhala.adaderana.lk/news/193325
adalk	2024-02-13 13:05:36	ජනපතිවරණය මේ වසරේදී - මහ මැතිවරණය ලබන වසරේදී	2	fe3f45ee	1707809736.0	si	https://www.ada.lk/breaking_news/ජනපතිවරණය-මේ-වසරේදී---මහ-මැතිවරණය-ලබන-වසරේදී/11-408055
virakesarilk	2024-02-13 13:01:00	ஜனாதிபதித் தேர்தல் உரிய காலத்தில் நடத்தப்படும் : பொதுத்தேர்தலுக்கான நிதி 2025 வரவு - செலவுத் திட்டத்தில் ஒதுக்கப்படும் - ஜனாதிபதி ஊடகப் பிரிவு	2	38006605	1707809460.0	ta	https://www.virakesari.lk/article/176273
economynextcom	2024-02-13 13:00:00	Forex housing loan scheme for Sri Lanka’s migrant workers	7	19c42712	1707809400.0	en	https://economynext.com/forex-housing-loan-scheme-for-sri-lankas-migrant-workers-150704/
adaderanalk	2024-02-13 12:58:00	Two more Director Board members of NMRA resign	5	32795c2d	1707809280.0	en	https://www.adaderana.lk/news/97224/two-more-director-board-members-of-nmra-resign
economynextcom	2024-02-13 12:51:00	Sri Lanka to begin pilot project with Microsoft to teach AI in schools	10	f4866278	1707808860.0	en	https://economynext.com/sri-lanka-to-begin-pilot-project-with-microsoft-to-teach-ai-in-schools-150700/
dailymirrorlk	2024-02-13 12:48:00	Presidential Election on schedule, General Election set for next year: PMD	3	e58c4018	1707808680.0	en	https://www.dailymirror.lk/top-story/Presidential-Election-on-schedule-General-Election-set-for-next-year-PMD/155-276921
dailymirrorlk	2024-02-13 12:48:00	Presidential Election on schedule, General Election set for next year: PMD	3	e5b02654	1707808680.0	en	https://www.dailymirror.lk/breaking-news/Presidential-Election-on-schedule-General-Election-set-for-next-year-PMD/108-276921
adaderanasinhalalk	2024-02-13 12:47:00	මෝටර් රථයක් ගිනිගෙන විනාශ වෙයි	3	a8743bcc	1707808620.0	si	http://sinhala.adaderana.lk/news/193324
tamilmirrorlk	2024-02-13 12:46:07	தேர்தல்கள் குறித்து அதிரடி அறிவிப்பு	1	e1dfff02	1707808567.0	ta	https://www.tamilmirror.lk/செய்திகள்/தேர்தல்கள்-குறித்து-அதிரடி-அறிவிப்பு/175-333131
adaderanalk	2024-02-13 12:40:00	Govt. issues special announcement on Presidential and General elections	4	172b6856	1707808200.0	en	https://www.adaderana.lk/news/97223/govt-issues-special-announcement-on-presidential-and-general-elections
dailymirrorlk	2024-02-13 12:39:00	Government approves housing programme for Sri Lankan overseas employees	5	41e7cadd	1707808140.0	en	https://www.dailymirror.lk/breaking-news/Government-approves-housing-programme-for-Sri-Lankan-overseas-employees/108-276920
virakesarilk	2024-02-13 12:36:00	நிறுத்தி வைக்கப்பட்டிருந்த கார் தீப்பிடித்து முற்றாக எரிந்தது!	2	96e13d80	1707807960.0	ta	https://www.virakesari.lk/article/176269
adaderanasinhalalk	2024-02-13 12:35:00	මැතිවරණ ගැන රජයෙන් විශේෂ නිවේදනයක්	3	a5867452	1707807900.0	si	http://sinhala.adaderana.lk/news/193323
tamilmirrorlk	2024-02-13 12:29:43	யுக்தியவில் மேலும் பலர் கைது	3	a60b74fe	1707807583.0	ta	https://www.tamilmirror.lk/செய்திகள்/யுக்தியவில்-மேலும்-பலர்-கைது/175-333130
economynextcom	2024-02-13 12:29:00	Sri Lanka cabinet nod for draft amendment bill for Online Safety Act	11	4d946329	1707807540.0	en	https://economynext.com/sri-lanka-cabinet-nod-for-draft-amendment-bill-for-online-safety-act-150694/
dailymirrorlk	2024-02-13 12:27:00	Government approves amendments to Online Security Act	3	8e3e410f	1707807420.0	en	https://www.dailymirror.lk/breaking-news/Government-approves-amendments-to-Online-Security-Act/108-276919
virakesarilk	2024-02-13 12:27:00	இன்றைய நாணய மாற்று விகிதம்	1	dd726540	1707807420.0	ta	https://www.virakesari.lk/article/176268
adalk	2024-02-13 12:26:13	නවතා තිබූ මෝටර් රථයක් ගිනිගෙන අලුවෙයි	3	5d628a19	1707807373.0	si	https://www.ada.lk/picture_story/නවතා-තිබූ-මෝටර්-රථයක්-ගිනිගෙන-අලුවෙයි/10-408054
virakesarilk	2024-02-13 12:26:00	நிறைவேற்று அதிகார ஜனாதிபதி முறை நீக்கம் - நிபந்தனைகளை விதிக்கின்றது பொதுஜனபெரமுன	6	9b4fc999	1707807360.0	ta	https://www.virakesari.lk/article/176267
tamilmirrorlk	2024-02-13 12:25:57	மனோஜ் கமகே இராஜினாமா	2	fee6a97d	1707807357.0	ta	https://www.tamilmirror.lk/செய்திகள்/மனோஜ்-கமகே-இராஜினாமா/175-333128
virakesarilk	2024-02-13 12:21:00	அம்பாறையில் கரையொதுங்கிய சடலம் இனங்காணப்பட்டது	4	eba6bc0e	1707807060.0	ta	https://www.virakesari.lk/article/176263
economynextcom	2024-02-13 12:20:00	Sri Lanka to lease plantation lands to export-related businesses	4	1ef78425	1707807000.0	en	https://economynext.com/sri-lanka-to-lease-plantation-lands-to-export-related-businesses-150690/
virakesarilk	2024-02-13 12:17:00	மின்சார சபை அத்தியட்சகரை தாக்கிய ஹொரனை மாநகர சபையின் முன்னாள் உறுப்பினர் பொலிஸில் சரண்!	2	c4babbe2	1707806820.0	ta	https://www.virakesari.lk/article/176265
tamilmirrorlk	2024-02-13 12:13:55	பாடசாலை பாடத்திட்டத்தில் செயற்கை நுண்ணறிவு	1	af642c6b	1707806635.0	ta	https://www.tamilmirror.lk/செய்திகள்/பாடசாலை-பாடத்திட்டத்தில்-செயற்கை-நுண்ணறிவு/175-333127
dailymirrorlk	2024-02-13 12:12:00	Health workers protest...	1	85ca298d	1707806520.0	en	https://www.dailymirror.lk/caption-story/Health-workers-protest/110-276918
adaderanalk	2024-02-13 12:10:00	Online Safety Act to be amended	5	39a77e8a	1707806400.0	en	https://www.adaderana.lk/news/97221/online-safety-act-to-be-amended
adaderanasinhalalk	2024-02-13 12:06:00	කෘත්‍රීම බුද්ධිය පාඨමාලාවක් ලෙස පාසල් පද්ධතියට	7	1e055588	1707806160.0	si	http://sinhala.adaderana.lk/news/193322
adaderanalk	2024-02-13 12:05:00	CBSL announces appointment of 2 new Governing Board members	10	8c79fe80	1707806100.0	en	https://www.adaderana.lk/news/97220/cbsl-announces-appointment-of-2-new-governing-board-members
dailymirrorlk	2024-02-13 12:01:00	Biannual inspection...	1	b6fa0c25	1707805860.0	en	https://www.dailymirror.lk/caption-story/Biannual-inspection/110-276922
dailymirrorlk	2024-02-13 11:57:00	Manoj Gamage resigns from NMRA Board of Directors	2	f06de133	1707805620.0	en	https://www.dailymirror.lk/breaking-news/Manoj-Gamage-resigns-from-NMRA-Board-of-Directors/108-276917
virakesarilk	2024-02-13 11:52:00	சுகாதார தொழிற்சங்கங்கள் பணி பகிஸ்கரிப்பு	6	89268230	1707805320.0	ta	https://www.virakesari.lk/article/176254
virakesarilk	2024-02-13 11:50:00	தேசிய ஒளடதங்கள் ஒழுங்குபடுத்தல் அதிகார சபையின் பணிப்பாளர் பதவியிலிருந்து சட்டத்தரணி மனோஜ் கமகே இராஜினாமா!	3	b24e8849	1707805200.0	ta	https://www.virakesari.lk/article/176261
virakesarilk	2024-02-13 11:46:00	டிரம்ப் ஜனாதிபதியானால் அமெரிக்காவை நேட்டோவிலிருந்து வெளியேற்றுவார் - அவரின் முன்னாள் ஆலோசகர்கள் கருத்து	7	e3f7e153	1707804960.0	ta	https://www.virakesari.lk/article/176260
adalk	2024-02-13 11:44:27	සෞඛ්‍ය වර්ජනයෙන් ඇමතිගේ ‌රෝහල් නිරීෂණචාරිකාව නවතියි	1	3a944a49	1707804867.0	si	https://www.ada.lk/breaking_news/සෞඛ්‍ය-වර්ජනයෙන්-ඇමතිගේ-‌රෝහල්-නිරීෂණචාරිකාව-නවතියි/11-408053
adalk	2024-02-13 11:44:27	සෞඛ්‍ය වර්ජනයෙන් ඇමතිගේ ‌රෝහල් නිරීක්ෂණ චාරිකාව නවතියි	1	bc07c215	1707804867.0	si	https://www.ada.lk/breaking_news/සෞඛ්‍ය-වර්ජනයෙන්-ඇමතිගේ-‌රෝහල්-නිරීක්ෂණ-චාරිකාව-නවතියි/11-408053
economynextcom	2024-02-13 11:44:00	Sri Lanka rupee trades at 313.75/314.00 to the US dollar	5	cb5aab0a	1707804840.0	en	https://economynext.com/sri-lanka-rupee-trades-at-313-75-314-00-to-the-us-dollar-150686/
adalk	2024-02-13 11:38:31	නිවාඩු දවස්වල බැංකුවල ඒ ටී එම් කාඩ්වලින් මුදල් වංචාකරන කල්ලියක්	4	10298119	1707804511.0	si	https://www.ada.lk/breaking_news/නිවාඩු-දවස්වල-බැංකුවල-ඒ-ටී-එම්-කාඩ්වලින්-මුදල්-වංචාකරන-කල්ලියක්/11-408052
virakesarilk	2024-02-13 11:38:00	பதில் பொலிஸ் மா அதிபர் தேசபந்து தென்னகோனின் பதவிக்காலம் 29ஆம் திகதியுடன் நிறைவடைகிறது!	4	2f87b527	1707804480.0	ta	https://www.virakesari.lk/article/176259
adaderanasinhalalk	2024-02-13 11:32:00	යුක්තියට තවත් පිරිසක් කොටුවෙති	4	6e2e8832	1707804120.0	si	http://sinhala.adaderana.lk/news/193321
adalk	2024-02-13 11:27:47	පෙබරවාරියේ මුල් දින 8ට සංචාරකයන් 60000ක් ඇවිත්	2	1c627b23	1707803867.0	si	https://www.ada.lk/breaking_news/පෙබරවාරියේ-මුල්-දින-8ට-සංචාරකයන්-60000ක්-ඇවිත්/11-408051
adaderanalk	2024-02-13 11:22:00	Manoj Gamage resigns as NMRA Director	5	a6b36e3a	1707803520.0	en	https://www.adaderana.lk/news/97219/manoj-gamage-resigns-as-nmra-director
virakesarilk	2024-02-13 11:20:00	இரு பொலிஸாரைத் தாக்கிய ஓய்வுபெற்ற இராணுவ மேஜர், முன்னாள் கடற்படை வீரர்  இருவர் உட்பட நால்வர் கைது!	5	258bfc7f	1707803400.0	ta	https://www.virakesari.lk/article/176256
adaderanalk	2024-02-13 11:08:00	18 Tamil Nadu fishermen arrested by Sri Lankan Navy return home	5	dc7ed896	1707802680.0	en	https://www.adaderana.lk/news/97218/18-tamil-nadu-fishermen-arrested-by-sri-lankan-navy-return-home
adaderanasinhalalk	2024-02-13 11:07:00	NMRA අධ්‍යක්ෂ ධුරයෙන් නීතිඥ මනෝජ් ගමගේ ඉල්ලා අස්වෙයි	4	8a59684d	1707802620.0	si	http://sinhala.adaderana.lk/news/193320
tamilmirrorlk	2024-02-13 11:06:41	சடலம் சிக்கியதால் ரயில்கள் தாமதம்	5	1226e003	1707802601.0	ta	https://www.tamilmirror.lk/செய்திகள்/சடலம்-சிக்கியதால்-ரயில்கள்-தாமதம்/175-333124
adalk	2024-02-13 11:03:20	ඩයනා ගමගේ මන්ත්‍රී ධූරය හරි තීන්දුවට එරෙහි පෙත්සම විභාගයට	8	2c5a8cf5	1707802400.0	si	https://www.ada.lk/breaking_news/ඩයනා-ගමගේ-මන්ත්‍රී-ධූරය-හරි-තීන්දුවට-එරෙහි-පෙත්සම-විභාගයට/11-408050
tamilmirrorlk	2024-02-13 10:55:03	வைத்தியசாலைகளில் மீண்டும் களமிறக்கப்பட்ட இராணும்	7	7df7e05b	1707801903.0	ta	https://www.tamilmirror.lk/செய்திகள்/வைத்தியசாலைகளில்-மீண்டும்-களமிறக்கப்பட்ட-இராணும்/175-333122
adaderanalk	2024-02-13 10:55:00	Six including army personnel injured in Kilinochchi bus-lorry collision	5	9b81270b	1707801900.0	en	https://www.adaderana.lk/news/97217/six-including-army-personnel-injured-in-kilinochchi-bus-lorry-collision
tamilmirrorlk	2024-02-13 10:53:11	கீர்த்தி ஸ்ரீ ராஜசிங்க நரேந்திரனின் உலோகச் சிலை திறப்பு	7	479f28c2	1707801791.0	ta	https://www.tamilmirror.lk/செய்திகள்/கீர்த்தி-ஸ்ரீ-ராஜசிங்க-நரேந்திரனின்-உலோகச்-சிலை-திறப்பு/175-333120
virakesarilk	2024-02-13 10:53:00	தேர்தலின் பின்னர் நிறைவேற்று அதிகார ஜனாதிபதி முறையை நீக்குவதற்கு ஆதரவளிக்க தயார் - சஜித்	7	51169d76	1707801780.0	ta	https://www.virakesari.lk/article/176248
virakesarilk	2024-02-13 10:50:00	இருதரப்பு மோதலில் இரு பொலிஸார் உட்பட நால்வர் காயம் : பாணந்துறையில் சம்பவம்!	5	990433fd	1707801600.0	ta	https://www.virakesari.lk/article/176250
tamilmirrorlk	2024-02-13 10:46:35	124 கோடியை இழந்துள்ள நெல் சந்தைப்படுத்தல் சபை	3	a11cfb14	1707801395.0	ta	https://www.tamilmirror.lk/செய்திகள்/124-கோடியை-இழந்துள்ள-நெல்-சந்தைப்படுத்தல்-சபை/175-333119
tamilmirrorlk	2024-02-13 10:44:22	பிணவல் மோகத்தால் நாய் எரித்துக்கொலை	4	25a0c5df	1707801262.0	ta	https://www.tamilmirror.lk/செய்திகள்/பிணவல்-மோகத்தால்-நாய்-எரித்துக்கொலை/175-333118
tamilmirrorlk	2024-02-13 10:44:22	நாய் எரித்துக்கொலை: ஒருவர் கைது	2	a069068d	1707801262.0	ta	https://www.tamilmirror.lk/செய்திகள்/நாய்-எரித்துக்கொலை-ஒருவர்-கைது/175-333118
tamilmirrorlk	2024-02-13 10:44:22	நாயைக் கொலை செய்த குற்றச்சாட்டில் ஒருவர் கைது	2	abcb566d	1707801262.0	ta	https://www.tamilmirror.lk/செய்திகள்/நாயைக்-கொலை-செய்த-குற்றச்சாட்டில்-ஒருவர்-கைது/175-333118
adalk	2024-02-13 10:40:31	පුද්ගලයකු දුම්රියේ ගැටී පීලි අතර සිරවීමෙන් දුම්රිය ප්‍රමාදයක්	5	1072d093	1707801031.0	si	https://www.ada.lk/breaking_news/පුද්ගලයකු-දුම්රියේ-ගැටී-පීලි-අතර-සිරවීමෙන්-දුම්රිය-ප්‍රමාදයක්/11-408049
adalk	2024-02-13 10:23:57	පාර්ලිමේන්තු මන්ත්‍රී අලී සබ්රි රිය අනතුරක	1	8481b485	1707800037.0	si	https://www.ada.lk/breaking_news/පාර්ලිමේන්තු-මන්ත්‍රී-අලී-සබ්රි-රිය-අනතුරක/11-408048
adaderanasinhalalk	2024-02-13 10:16:00	යතුරුපැදියක් පරීක්ෂා කරන්න ගිහින් ගුටි කෙළියක්	9	327141d1	1707799560.0	si	http://sinhala.adaderana.lk/news/193318
adaderanalk	2024-02-13 10:13:00	One in five of migratory species at risk of extinction - UN report	15	9b28bce5	1707799380.0	en	https://www.adaderana.lk/news/97216/one-in-five-of-migratory-species-at-risk-of-extinction-un-report
dailymirrorlk	2024-02-13 10:12:00	EC says no budget allocation for a General Election in 2024	5	7229249d	1707799320.0	en	https://www.dailymirror.lk/breaking-news/EC-says-no-budget-allocation-for-a-General-Election-in-2024/108-276909
virakesarilk	2024-02-13 09:58:00	ஐ போனை திருடி ஆயிரம் ரூபாய்க்கு விற்ற யாசகர்	5	a83fd06f	1707798480.0	ta	https://www.virakesari.lk/article/176245
adaderanalk	2024-02-13 09:58:00	President’s economic strategy is the only way forward - Bandula	11	aa00996d	1707798480.0	en	https://www.adaderana.lk/news/97215/presidents-economic-strategy-is-the-only-way-forward-bandula
tamilmirrorlk	2024-02-13 09:41:45	மீண்டும் பணிப்புறக்கணிப்பில் சுகாதார ஊழியர்கள்	4	7405ddc9	1707797505.0	ta	https://www.tamilmirror.lk/செய்திகள்/மீண்டும்-பணிப்புறக்கணிப்பில்-சுகாதார-ஊழியர்கள்/175-333116
adaderanalk	2024-02-13 09:40:00	Suspect arrested for setting pet dog on fire	6	ee5e5874	1707797400.0	en	https://www.adaderana.lk/news/97214/suspect-arrested-for-setting-pet-dog-on-fire
virakesarilk	2024-02-13 09:38:00	யாழ். இசை நிகழ்ச்சி -  கற்றுக்கொள்ள வேண்டிய பாடங்கள் !	24	0f0f8f30	1707797280.0	ta	https://www.virakesari.lk/article/176244
economynextcom	2024-02-13 09:37:00	Sri Lanka Freedom Party to support abolishing presidency; SJB cries foul	13	acd52f3e	1707797220.0	en	https://economynext.com/sri-lanka-freedom-party-to-support-abolishing-presidency-sjb-cries-foul-150684/
adaderanasinhalalk	2024-02-13 09:34:00	ලී ව්‍යාපාරිකයා කැපූ ගහට යටවෙයි	10	99ac5f32	1707797040.0	si	http://sinhala.adaderana.lk/news/193317
virakesarilk	2024-02-13 09:18:00	பாராளுமன்ற உறுப்பினர் அலி சப்ரி ரஹீமின் கார் விபத்து ; ஒருவர் காயம்	6	3110d98a	1707796080.0	ta	https://www.virakesari.lk/article/176241
dailymirrorlk	2024-02-13 09:17:00	Health Ministry admits glass particles being found in ‘Meropenem’ drug	7	6a9cc83c	1707796020.0	en	https://www.dailymirror.lk/breaking-news/Health-Ministry-admits-glass-particles-being-found-in-Meropenem-drug/108-276908
adaderanasinhalalk	2024-02-13 09:09:00	බස් - ලොරි අනතුරින් 6කට තුවාලයි	6	3f91b68b	1707795540.0	si	http://sinhala.adaderana.lk/news/193316
dailymirrorlk	2024-02-13 09:05:00	One injured after MP Ali Sabri’s jeep collides with tractor	5	3a9dad8e	1707795300.0	en	https://www.dailymirror.lk/breaking-news/One-injured-after-MP-Ali-Sabris-jeep-collides-with-tractor/108-276906
dailymirrorlk	2024-02-13 09:05:00	SJB ready for scrapping executive presidency	6	426e5c11	1707795300.0	en	https://www.dailymirror.lk/breaking-news/SJB-ready-for-scrapping-executive-presidency/108-276907
dailymirrorlk	2024-02-13 09:05:00	SJB ready for scrapping executive presidency	6	b46284e8	1707795300.0	en	https://www.dailymirror.lk/top-story/SJB-ready-for-scrapping-executive-presidency/155-276907
tamilmirrorlk	2024-02-13 09:03:06	மாணவியின் தவறான முடிவால் தவிக்கும் குடும்பம்	5	82698b43	1707795186.0	ta	https://www.tamilmirror.lk/வன்னி/மாணவியின்-தவறான-முடிவால்-தவிக்கும்-குடும்பம்/72-333115
tamilmirrorlk	2024-02-13 08:44:18	காலநிலையில் திடீர் மாற்றம்	4	8620ee68	1707794058.0	ta	https://www.tamilmirror.lk/செய்திகள்/காலநிலையில்-திடீர்-மாற்றம்/175-333114
adaderanalk	2024-02-13 08:43:00	Health trade unions go on another strike over allowances	5	3e4c570a	1707793980.0	en	https://www.adaderana.lk/news/97212/health-trade-unions-go-on-another-strike-over-allowances
tamilmirrorlk	2024-02-13 08:41:16	எம்.பி ஒருவர் பயணித்த கார் விபத்து; ஒருவர் படுகாயம்	5	c5f63c50	1707793876.0	ta	https://www.tamilmirror.lk/செய்திகள்/எம்-பி-ஒருவர்-பயணித்த-கார்-விபத்து-ஒருவர்-படுகாயம்/175-333113
dailymirrorlk	2024-02-13 08:27:00	No breeze, more heat in Sri Lanka	4	628e6d99	1707793020.0	en	https://www.dailymirror.lk/breaking-news/No-breeze-more-heat-in-Sri-Lanka/108-276904
bbccomsinhala	2024-02-13 08:16:02	සෞඛ්‍ය වර්ජනය: 'සේවකයෝ නෑ. වෛද්‍යවරු බෙහෙත් ලියලා ගන්න පස්සේ එන්නලු'	6	c42fa3a9	1707792362.0	si	https://www.bbc.com/sinhala/articles/c2qedzykn45o
adaderanasinhalalk	2024-02-13 08:16:00	ප්‍රේමය මඟහැරි පෙම්වතාට පෙම්වතියගෙන් පිහි ප්‍රහාරයක්	8	9c85369f	1707792360.0	si	http://sinhala.adaderana.lk/news/193315
tamilmirrorlk	2024-02-13 07:55:52	அறிக்கை வெளியிட்டார் மஹிந்த ராஜபக்ச	18	ce5908da	1707791152.0	ta	https://www.tamilmirror.lk/செய்திகள்/அறிக்கை-வெளியிட்டார்-மஹிந்த-ராஜபக்ச/175-333112
adaderanasinhalalk	2024-02-13 07:55:00	මැතිවරණ නඩුව අත්හිටුවන්නැයි ට්‍රම්ප් ශ්‍රේෂ්ඨාධිකරණයෙන් ඉල්ලයි	5	fc732967	1707791100.0	si	http://sinhala.adaderana.lk/news/193314
adaderanalk	2024-02-13 07:44:00	MP Ali Sabri Raheem’s car involved in accident; one person injured	6	a3cd1450	1707790440.0	en	https://www.adaderana.lk/news/97211/mp-ali-sabri-raheems-car-involved-in-accident-one-person-injured
adaderanasinhalalk	2024-02-13 07:39:00	සුනඛ ධේනුවකට ගිනි තැබූ පුද්ගලයෙක් අත්අඩංගුවට	5	d1e54dc6	1707790140.0	si	http://sinhala.adaderana.lk/news/193313
tamilmirrorlk	2024-02-13 07:37:46	நீரில் மூழ்கி கான்ஸ்டபிள் மரணம்	3	cbe9309f	1707790066.0	ta	https://www.tamilmirror.lk/செய்திகள்/நீரில்-மூழ்கி-கான்ஸ்டபிள்-மரணம்/175-333111
adaderanasinhalalk	2024-02-13 07:37:00	මාරක අනතුරු කිහිපයක්	11	c98ae401	1707790020.0	si	http://sinhala.adaderana.lk/news/193312
tamilmirrorlk	2024-02-13 07:32:22	”இவர்களின் சேவை நாட்டிற்குத் தேவையில்லை”	6	f3d978bb	1707789742.0	ta	https://www.tamilmirror.lk/செய்திகள்/இவர்களின்-சேவை-நாட்டிற்குத்-தேவையில்லை/175-333110
adaderanalk	2024-02-13 07:31:00	Several spells of showers expected in parts of the island	5	ea79a20e	1707789660.0	en	https://www.adaderana.lk/news/97210/several-spells-of-showers-expected-in-parts-of-the-island
adaderanasinhalalk	2024-02-13 07:19:00	සෞඛ්‍ය සේවකයින් වර්ජනය අරඹයි	3	c4c2e8ad	1707788940.0	si	http://sinhala.adaderana.lk/news/193311
adaderanasinhalalk	2024-02-13 07:12:00	කඩඉමට සුදානම් වූ උසස් පෙළ සිසුවිය ජීවිතය හැරයයි	6	ebab11a5	1707788520.0	si	http://sinhala.adaderana.lk/news/193310
adaderanasinhalalk	2024-02-13 06:57:00	පාර්ලිමේන්තු මන්ත්‍රී අලි සබ්‍රි රහීම්ගේ මෝටර් රථය අනතුරකට ලක්වෙයි	6	fe932931	1707787620.0	si	http://sinhala.adaderana.lk/news/193309
adaderanasinhalalk	2024-02-13 06:53:00	දිය වැලකට හසුවූ පිරිසක්ව බේරාගනී	4	405b4979	1707787380.0	si	http://sinhala.adaderana.lk/news/193308
adaderanasinhalalk	2024-02-13 06:08:00	ප්‍රදේශ කිහිපයකට තද වැසි	5	bfd71030	1707784680.0	si	http://sinhala.adaderana.lk/news/193306
tamilmirrorlk	2024-02-13 04:08:59	டிஜிட்டல் கட்டணம் மூலம் வர்த்தகர்களுக்கு நன்மைகள்	5	82e1a4db	1707777539.0	ta	https://www.tamilmirror.lk/செய்திகள்/டிஜிட்டல்-கட்டணம்-மூலம்-வர்த்தகர்களுக்கு-நன்மைகள்/175-333097
tamilmirrorlk	2024-02-13 04:01:50	சிம் அட்டையை முறையாகப் பதிவு செய்யுங்கள்	3	c5c037c7	1707777110.0	ta	https://www.tamilmirror.lk/செய்திகள்/சிம்-அட்டையை-முறையாகப்-பதிவு-செய்யுங்கள்/175-333096
tamilmirrorlk	2024-02-13 03:52:01	இன்று முதல் மீண்டும் தொழிற்சங்க நடவடிக்கை	4	cdb487ba	1707776521.0	ta	https://www.tamilmirror.lk/செய்திகள்/இன்று-முதல்-மீண்டும்-தொழிற்சங்க-நடவடிக்கை/175-333094
tamilmirrorlk	2024-02-13 03:45:27	’ஜனாதிபதியை தவிர மாற்று முறை இல்லை’	2	c0f2247d	1707776127.0	ta	https://www.tamilmirror.lk/செய்திகள்/ஜனாதிபதியை-தவிர-மாற்று-முறை-இல்லை/175-333093
tamilmirrorlk	2024-02-13 03:36:29	இலங்கை - இந்தியா இடையில் யு.பி.ஐ. கொடுக்கல் வாங்கல்	4	669caeac	1707775589.0	ta	https://www.tamilmirror.lk/செய்திகள்/இலங்கை-இந்தியா-இடையில்-யு-பி-ஐ-கொடுக்கல்-வாங்கல்/175-333092
bbccomsinhala	2024-02-13 02:05:00	මැඩගස්කරයේ මැණික් සොයන ලාංකිකයෝ	29	e2b12a84	1707770100.0	si	https://www.bbc.com/sinhala/articles/c72g9glwlwzo
dailyftlk	2024-02-13 01:35:42	Abolishment of Executive Presidency must only happen following 2024 poll – Marikkar	14	72c15cc5	1707768342.0	en	https://www.ft.lk/news/Abolishment-of-Executive-Presidency-must-only-happen-following-2024-poll-Marikkar/56-758421
dailyftlk	2024-02-13 01:34:41	HRCSL alarmed by OSA compliance issues with SC determination	7	39a19d1b	1707768281.0	en	https://www.ft.lk/news/HRCSL-alarmed-by-OSA-compliance-issues-with-SC-determination/56-758420
dailyftlk	2024-02-13 01:34:02	COYLE’s Diplomats’ Evening 2024 marks strategic steps for Sri Lanka’s economy	10	ebbf0930	1707768242.0	en	https://www.ft.lk/business/COYLE-s-Diplomats-Evening-2024-marks-strategic-steps-for-Sri-Lanka-s-economy/34-758419
dailyftlk	2024-02-13 01:32:52	EU - Sri Lanka discussions on enhancing bilateral trade ties	5	5f8e4f9b	1707768172.0	en	https://www.ft.lk/business/EU-Sri-Lanka-discussions-on-enhancing-bilateral-trade-ties/34-758418
dailyftlk	2024-02-13 01:32:00	USA Ambassador discusses food security with Trade Minister	3	842a8af1	1707768120.0	en	https://www.ft.lk/business/USA-Ambassador-discusses-food-security-with-Trade-Minister/34-758417
dailyftlk	2024-02-13 01:31:07	Shell-RM Parks and CPSTL sign agreement for fuel storage, distribution	8	9c82e820	1707768067.0	en	https://www.ft.lk/business/Shell-RM-Parks-and-CPSTL-sign-agreement-for-fuel-storage-distribution/34-758416
virakesarilk	2024-02-13 01:23:00	யாழ். வலிகாமம் வடக்கில் 500 ஏக்கரை சுவீகரிக்க எடுத்த முயற்சியை அப்பகுதி மக்களால் முறியடிப்பு	4	09784d96	1707767580.0	ta	https://www.virakesari.lk/article/176238
virakesarilk	2024-02-13 01:16:00	10,000 வர்த்தக நிலையங்களில் டிஜிட்டல் முறையில் பணம் செலுத்தும் வசதி : 04 இலட்சம் வர்த்தகர்கள் பயனடைவர்	21	19c03562	1707767160.0	ta	https://www.virakesari.lk/article/176237
dbsjeyarajcom	2024-02-13 01:11:00	The Unbearable Selfishness of Being “Maavai”  Senathirajah: Clings on to Power for 10 Years as  ITAK Party President.	46	3305ba9b	1707766860.0	en	https://dbsjeyaraj.com/dbsj/?p=83587
